V,COL,7,-110,10u20,+1.5(-200)
H,MIN,3,9o15,-114,-1.5(+170)
V,BOS,6,8,-109,+1.5(-210)
H,STL,3,-115,8,-1.5(+176)
V,NYM,4,9.5u15,9.5o15,+1.5(-180)
H,ARI,5,-126,-126,-1.5(+155)
V,LOS,6,-176,-185,-1.5(-115)
H,SFO,1,6.5u20,6.5o22,+1.5(-105)
V,WAS,1,8.5u15,8.5o20,+1.5(-200)
H,PIT,6,-125,-124,-1.5(+170)
V,CIN,5,12.5,11,+1.5(-111)
H,CUB,7,-186,-193,-1.5(-109)
V,MIL,3,8u15,7.5u20,+1.5(-200)
H,SDG,1,-126,-126,-1.5(+170)
V,TAM,7,9o15,10o15,+1.5(-135)
H,CLE,4,-145,-165,-1.5(+115)
V,BAL,4,9,9.5u15,+1.5(-160)
H,DET,5,-144,-143,-1.5(+140)
V,NYY,11,-115,-136,-1.5(+120)
H,KAN,7,8.5,8.5o15,+1.5(-140)
V,CWS,8,7.5o20,8u15,+1.5(-140)
H,LAA,12,-170,-179,-1.5(+120)
V,OAK,0,8.5u15,8.5,+1.5(-220)
H,SEA,4,-116,-112,-1.5(+184)
V,TOR,4,8.5,8.5u15,+1.5(-215)
H,ATL,8,-120,-111,-1.5(+180)
V,HOU,3,-161,-168,-1.5(-103)
H,MIA,0,8.5,8u20,+1.5(-117)
V,PHI,3,10u20,10.5o25,+1.5(-175)
H,TEX,9,-145,-132,-1.5(+151)
V,BOS,5,8o15,-111,-1.5(+148)
H,STL,4,-112,8.5u20,+1.5(-170)
V,WAS,4,-126,-127,-1.5(+118)
H,PIT,10,9u20,10u15,+1.5(-138)
V,CIN,5,10.5u15,10.5o14,+1.5(-111)
H,CUB,9,-195,-215,-1.5(-109)
V,MIL,4,8.5u20,8.5u20,+1.5(-220)
H,SDG,2,-119,-111,-1.5(+184)
V,MIA,2,8,8.5u19,+1.5(-115)
H,LOS,7,-170,-196,-1.5(-105)
V,BAL,5,-111,-131,-1.5(+125)
H,DET,6,9.5u15,10,+1.5(-145)
V,NYY,1,-105,-117,-1.5(+130)
H,KAN,5,8.5o15,9u15,+1.5(-150)
V,BOS,3,-121,-111,-1.5(+144)
H,OAK,8,9u15,8o15,+1.5(-165)
V,CWS,4,9u15,9u15,+1.5(-140)
H,SEA,5,-172,-173,-1.5(+120)
V,COL,0,8.5u15,8o20,+1.5(-165)
H,MIN,2,-121,-145,-1.5(+144)
V,TOR,9,-106,-111,-1.5(+148)
H,ATL,0,7.5o15,8,+1.5(-170)
V,PHI,4,10u19,10o19,+1.5(-150)
H,TEX,8,-170,-140,-1.5(+130)
V,COL,5,8.5o20,8,+1.5(-185)
H,MIN,1,-137,-132,-1.5(+160)
V,MIL,6,8o15,7.5u15,+1.5(-145)
H,CUB,3,-181,-180,-1.5(+125)
V,PHI,7,-106,9.5u20,+1.5(-190)
H,PIT,2,8.5o20,-128,-1.5(+163)
V,WAS,4,-151,-172,-1.5(-120)
H,ATL,7,8.5o20,10u20,+1.5(+100)
V,COL,12,-106,8.5o25,+1.5(-220)
H,CIN,6,9u15,-107,-1.5(+184)
V,SFO,6,8.5u15,8.5u20,+1.5(-165)
H,STL,5,-143,-146,-1.5(+144)
V,ARI,10,-126,-148,-1.5(+105)
H,SDG,1,8.5u20,8.5u15,+1.5(-125)
V,MIA,2,8u20,8u20,+1.5(-105)
H,LOS,7,-230,-240,-1.5(-115)
V,TOR,3,8.5o26,9,+1.5(-190)
H,BAL,5,-126,-126,-1.5(+163)
V,NYY,4,-126,-123,-1.5(+131)
H,TAM,5,8u20,8u17,+1.5(-150)
V,TEX,5,9o20,9u20,+1.5(-165)
H,DET,3,-137,-150,-1.5(+144)
V,KAN,3,8o15,8.5,+1.5(-215)
H,MIN,4,-126,-109,-1.5(+180)
V,CLE,5,9u15,8o16,+1.5(-180)
H,HOU,3,-140,-129,-1.5(+155)
V,BOS,2,-200,-191,-1.5(-116)
H,OAK,3,7.5u20,7.5u25,+1.5(-104)
V,CWS,2,8u15,7.5o15,+1.5(-195)
H,SEA,1,-111,-121,-1.5(+166)
V,LAA,0,7.5u20,8o15,+1.5(-145)
H,NYM,3,-151,-168,-1.5(+125)
V,WAS,2,-181,-230,-1.5(-150)
H,ATL,5,8.5o15,9u20,+1.5(+130)
V,PHI,3,8.5u15,8.5u16,+1.5(-205)
H,PIT,6,-126,-121,-1.5(+172)
V,COL,8,9o20,9.5u20,+1.5(-210)
H,CIN,12,-107,-111,-1.5(+176)
V,SFO,3,8o15,8u20,+1.5(-180)
H,STL,1,-151,-137,-1.5(+155)
V,ARI,9,-115,-108,-1.5(+146)
H,SDG,1,7.5o20,7.5u11,+1.5(-168)
V,MIA,10,8o15,8.5o15,+1.5(-145)
H,LOS,6,-185,-171,-1.5(+125)
V,NYY,5,-121,-116,-1.5(+145)
H,TAM,9,8,8.5u15,+1.5(-166)
V,CLE,3,9o15,9o15,+1.5(-190)
H,HOU,0,-118,-113,-1.5(+163)
V,BOS,3,-111,-118,-1.5(+134)
H,OAK,8,8.5,9o20,+1.5(-154)
V,TOR,5,9.5u25,9,+1.5(-150)
H,BAL,7,-145,-160,-1.5(+130)
V,TEX,3,8.5u15,8.5,+1.5(-165)
H,DET,9,-161,-147,-1.5(+144)
V,CWS,16,8.5o20,8.5o20,+1.5(-145)
H,SEA,1,-165,-176,-1.5(+125)
V,LAA,5,8.5u37,8o15,+1.5(-185)
H,NYM,7,-140,-133,-1.5(+160)
V,WAS,3,-170,-190,-1.5(-123)
H,ATL,2,8.5u15,9u20,+1.5(+103)
V,MIA,3,8.5u15,9.5u20,+1.5(-120)
H,LOS,6,-200,-192,-1.5(+100)
V,COL,6,-111,9.5o20,+1.5(-205)
H,CIN,4,9o20,-112,-1.5(+172)
V,PHI,0,-109,-115,-1.5(+135)
H,PIT,1,9u19,8.5o15,+1.5(-155)
V,SFO,3,8.5o20,9u15,+1.5(-135)
H,STL,8,-161,-175,-1.5(+115)
V,MIL,6,10u15,10.5u15,+1.5(-113)
H,CUB,13,-185,-211,-1.5(-107)
V,ARI,1,-116,-112,-1.5(+144)
H,SDG,5,8o20,8o34,+1.5(-165)
V,TEX,5,-126,-127,-1.5(+133)
H,DET,2,8.5o20,9u20,+1.5(-152)
V,NYY,3,8u20,8o15,+1.5(-175)
H,TAM,2,-137,-141,-1.5(+151)
V,TOR,3,8.5o20,8.5u19,+1.5(-205)
H,BAL,1,-126,-114,-1.5(+172)
V,KAN,6,9o15,9u20,+1.5(-190)
H,MIN,4,-150,-124,-1.5(+163)
V,CLE,8,9u20,8.5o19,-1.5(+148)
H,HOU,6,-116,-107,+1.5(-170)
V,BOS,12,-112,-119,-1.5(+130)
H,OAK,3,8u15,8.5o25,+1.5(-150)
V,CWS,8,9u20,9u20,+1.5(-190)
H,SEA,1,-120,-122,-1.5(+163)
V,LAA,12,-109,8.5o15,+1.5(-215)
H,NYM,5,8.5o20,-111,-1.5(+180)
V,KAN,4,8.5,8.5u19,+1.5(-220)
H,MIN,8,-109,-106,-1.5(+184)
V,COL,8,-109,8.5,+1.5(-220)
H,PHI,1,9,-109,-1.5(+184)
V,PIT,2,-116,-128,-1.5(+131)
H,ATL,5,8,8.5u20,+1.5(-151)
V,SFO,6,8.5o19,10,+1.5(-105)
H,CUB,4,-186,-215,-1.5(-115)
V,KAN,2,8,8,+1.5(-135)
H,NYY,4,-166,-190,-1.5(+115)
V,MIN,14,9.5o15,10o15,+1.5(-170)
H,BAL,7,-152,-129,-1.5(+148)
V,LAA,3,8u20,8.5,+1.5(-210)
H,TAM,2,-121,-112,-1.5(+176)
V,DET,0,8.5u20,8.5o20,+1.5(-170)
H,HOU,1,-122,-144,-1.5(+148)
V,CLE,1,-111,-124,-1.5(+129)
H,CIN,5,9o20,9.5u20,+1.5(-148)
V,CWS,1,9,9o20,+1.5(-115)
H,ARI,5,-192,-205,-1.5(-105)
V,SFO,1,7o20,7u16,+1.5(-150)
H,CUB,4,-150,-172,-1.5(+130)
V,COL,8,-116,-136,-1.5(+125)
H,PHI,2,8.5,8.5o15,+1.5(-145)
V,PIT,5,9.5u20,9.5u20,+1.5(-215)
H,ATL,6,-116,-109,-1.5(+180)
V,SDG,3,8.5,8o20,+1.5(-170)
H,NYM,9,-151,-147,-1.5(+148)
V,STL,1,6.5,7o25,+1.5(-105)
H,LOS,2,-252,-245,-1.5(-115)
V,MIN,2,8.5,9.5o15,+1.5(-190)
H,BAL,0,-126,-124,-1.5(+163)
V,KAN,6,8.5,9u20,+1.5(-180)
H,NYY,2,-136,-136,-1.5(+155)
V,LAA,4,8,8.5,+1.5(-205)
H,TAM,0,-121,-111,-1.5(+172)
V,TEX,6,9.5,9.5u15,+1.5(-130)
H,BOS,11,-170,-195,-1.5(+110)
V,DET,2,8.5o20,8.5o25,+1.5(-105)
H,HOU,6,-205,-225,-1.5(-115)
V,SEA,1,9,9o15,+1.5(-159)
H,WAS,10,-160,-147,-1.5(+139)
V,CLE,8,-146,-171,-1.5(-110)
H,CIN,7,8.5,8.5o20,+1.5(-110)
V,TOR,4,9u20,-110,-1.5(+144)
H,MIL,3,-115,8.5,+1.5(-165)
V,CWS,4,10.5u20,11o15,+1.5(-130)
H,ARI,5,-205,-166,-1.5(+110)
V,MIA,11,8,9u15,+1.5(-180)
H,OAK,9,-126,-123,-1.5(+155)
V,COL,7,-110,-121,-1.5(+137)
H,PHI,2,8.5o15,9u22,+1.5(-159)
V,SDG,6,8.5o15,8.5,+1.5(-155)
H,NYM,5,-156,-162,-1.5(+135)
V,PIT,12,9o15,9u20,+1.5(-175)
H,ATL,5,-140,-142,-1.5(+151)
V,SFO,4,7u30,7o19,+1.5(-135)
H,CUB,5,-171,-182,-1.5(+115)
V,STL,6,7.5o20,7.5u20,+1.5(-200)
H,LOS,1,-165,-131,-1.5(+170)
V,MIN,4,9o15,-105,+1.5(-225)
H,BAL,3,-137,9u20,-1.5(+188)
V,KAN,0,8.5o15,8.5o20,+1.5(-103)
H,NYY,3,-185,-217,-1.5(-117)
V,LAA,2,8.5u15,8.5u15,+1.5(-180)
H,TAM,5,-121,-131,-1.5(+155)
V,TEX,4,8.5o15,8o15,+1.5(+121)
H,BOS,9,-261,-300,-1.5(-141)
V,DET,6,9u15,9u15,+1.5(-146)
H,HOU,3,-165,-168,-1.5(+126)
V,TOR,8,-117,-116,-1.5(+140)
H,MIL,4,8.5o20,8.5u18,+1.5(-160)
V,MIA,1,8.5o20,9u22,+1.5(-170)
H,OAK,4,-132,-145,-1.5(+148)
V,CWS,6,9.5o15,9u20,+1.5(-200)
H,ARI,8,-116,-119,-1.5(+170)
V,SEA,1,9,9o20,+1.5(-155)
H,WAS,5,-156,-153,-1.5(+135)
V,CIN,4,9o15,9.5o15,+1.5(-117)
H,CLE,3,-181,-194,-1.5(-103)
V,COL,1,-111,8,+1.5(-220)
H,PHI,2,8.5,-109,-1.5(+184)
V,SFO,1,7.5,8u20,+1.5(-210)
H,CUB,5,-114,-113,-1.5(+176)
V,SDG,4,7.5,9u25,+1.5(-160)
H,NYM,3,-215,-156,-1.5(+140)
V,PIT,9,-106,9u25,+1.5(-215)
H,ATL,4,9o20,-114,-1.5(+180)
V,ARI,4,-111,9u20,+1.5(-210)
H,MIL,0,9u20,-107,-1.5(+176)
V,STL,3,7.5,7.5u20,+1.5(-180)
H,LOS,7,-131,-144,-1.5(+155)
V,LAA,0,9u29,9,+1.5(-143)
H,TAM,4,-131,-166,-1.5(+124)
V,TEX,2,10u31,9o15,+1.5(-119)
H,BOS,6,-188,-200,-1.5(-101)
V,DET,6,-105,9.5u20,+1.5(-215)
H,HOU,7,8.5o20,-107,-1.5(+180)
V,SEA,4,9,9o25,+1.5(-170)
H,WAS,2,-151,-135,-1.5(+148)
V,CIN,5,9,8o20,+1.5(-185)
H,PHI,2,-156,-133,-1.5(+160)
V,NYM,8,-133,-145,-1.5(+115)
H,PIT,1,8u15,8u15,+1.5(-135)
V,SDG,1,8,7.5o15,+1.5(+106)
H,WAS,5,-245,-255,-1.5(-126)
V,ARI,4,9u20,9u20,+1.5(-215)
H,MIL,2,-114,-107,-1.5(+180)
V,STL,0,-126,-111,-1.5(+144)
H,COL,10,10.5o15,11u15,+1.5(-165)
V,CUB,0,8u20,7u25,+1.5(-199)
H,LOS,4,-135,-135,-1.5(+171)
V,ATL,2,-105,8,-1.5(+148)
H,SFO,0,8u20,-104,+1.5(-170)
V,TEX,6,9.5,10u15,+1.5(-163)
H,TOR,7,-124,-143,-1.5(+142)
V,OAK,4,9u20,9.5u20,+1.5(-143)
H,NYY,1,-175,-164,-1.5(+124)
V,KAN,6,8.5o20,8.5u15,+1.5(-138)
H,CLE,4,-173,-173,-1.5(+118)
V,SEA,0,9.5,9.5u20,+1.5(-140)
H,BOS,3,-182,-154,-1.5(+120)
V,TAM,5,-131,-140,-1.5(+120)
H,MIN,2,8.5u17,8.5o20,+1.5(-140)
V,BAL,0,9o20,9u20,+1.5(-161)
H,HOU,2,-135,-145,-1.5(+141)
V,LAA,5,8.5u15,8o20,+1.5(-190)
H,MIA,8,-126,-127,-1.5(+163)
V,DET,2,-113,-105,+1.5(-215)
H,CWS,8,9.5,9.5,-1.5(+180)
V,SDG,0,8o15,7.5o20,+1.5(+107)
H,WAS,3,-236,-270,-1.5(-128)
V,CIN,3,9.5u26,9o20,+1.5(-195)
H,PHI,4,-140,-128,-1.5(+166)
V,ARI,1,-140,-132,-1.5(+120)
H,MIL,6,8.5u15,8.5u20,+1.5(-140)
V,CUB,0,8,8u22,+1.5(-215)
H,LOS,5,-126,-115,-1.5(+180)
V,NYM,4,8u15,8o20,+1.5(-180)
H,PIT,5,-135,-138,-1.5(+155)
V,STL,3,11,10.5o20,-1.5(+144)
H,COL,0,-111,-104,+1.5(-165)
V,ATL,3,8u20,7.5o15,+1.5(-214)
H,SFO,6,-135,-113,-1.5(+179)
V,TEX,1,8.5u15,7.5,+1.5(-230)
H,TOR,3,-108,-111,-1.5(+192)
V,KAN,5,8.5,8u15,+1.5(-150)
H,CLE,2,-160,-165,-1.5(+130)
V,DET,4,-135,-119,-1.5(+135)
H,CWS,3,8.5u15,9.5u15,+1.5(-155)
V,BAL,2,8.5u20,8o18,+1.5(-120)
H,HOU,5,-180,-201,-1.5(+100)
V,TAM,3,-115,-119,-1.5(+130)
H,MIN,5,9.5u20,9,+1.5(-150)
V,OAK,2,9.5u20,10u15,+1.5(-150)
H,NYY,3,-163,-141,-1.5(+130)
V,SEA,0,10.5u15,10.5u19,+1.5(-180)
H,BOS,6,-160,-129,-1.5(+155)
V,LAA,5,-140,-109,-1.5(+148)
H,MIA,2,9,9u25,+1.5(-170)
V,DET,0,-135,-151,-1.5(+105)
H,CWS,3,8.5u15,9,+1.5(-125)
V,SDG,5,9,8o15,+1.5(-160)
H,WAS,3,-161,-145,-1.5(+140)
V,CIN,8,-121,-111,-1.5(+135)
H,PHI,4,9,9o20,+1.5(-155)
V,ARI,5,9,8.5o15,+1.5(-190)
H,MIL,9,-121,-131,-1.5(+163)
V,STL,4,11,10.5o15,+1.5(-165)
H,COL,8,-119,-135,-1.5(+144)
V,ATL,1,8u15,8u25,+1.5(-129)
H,SFO,7,-183,-210,-1.5(+109)
V,CUB,4,6.5u15,6.5,+1.5(-165)
H,LOS,9,-161,-160,-1.5(+144)
V,NYM,7,-105,9o15,+1.5(-210)
H,PIT,2,9,-121,-1.5(+176)
V,TEX,3,9o20,9.5u20,+1.5(-135)
H,TOR,1,-146,-176,-1.5(+115)
V,OAK,5,9u25,8.5u21,+1.5(-130)
H,NYY,9,-170,-185,-1.5(+110)
V,KAN,1,8.5,8.5o25,+1.5(-190)
H,CLE,10,-126,-126,-1.5(+163)
V,SEA,5,10,9.5u20,+1.5(-110)
H,BOS,0,-175,-191,-1.5(-110)
V,DET,3,9.5,10o19,-1.5(+137)
H,CWS,7,-111,104,+1.5(-157)
V,TAM,8,-111,-105,-1.5(+148)
H,MIN,6,9o20,9.5u20,+1.5(-171)
V,BAL,4,8.5,8.5u20,+1.5(+101)
H,HOU,8,-224,-230,-1.5(-121)
V,LAA,2,-127,-111,-1.5(+148)
H,MIA,9,8.5o15,9u15,+1.5(-170)
V,PHI,1,8.5o20,9.5u15,+1.5(-145)
H,MIA,4,-137,-164,-1.5(+125)
V,LOS,5,8.5o19,9u25,+1.5(-210)
H,STL,1,-121,-106,-1.5(+176)
V,WAS,3,-122,-109,-1.5(+145)
H,SFO,0,8.5u15,8.5,+1.5(-166)
V,ARI,3,9,-114,-1.5(+144)
H,PIT,4,-109,9.5,+1.5(-165)
V,MIL,2,8.5o20,8.5,+1.5(-190)
H,NYM,4,-137,-132,-1.5(+163)
V,CUB,2,-201,-215,-1.5(-135)
H,SDG,5,7.5o20,8.5,+1.5(+115)
V,OAK,3,8.5u20,9u15,+1.5(+113)
H,CLE,5,-236,-260,-1.5(-133)
V,BOS,4,-172,-165,-1.5(-115)
H,CWS,5,9u20,10u20,+1.5(-105)
V,NYY,2,9u20,-105,+1.5(-212)
H,BAL,3,-108,9.5u20,-1.5(+178)
V,TAM,10,9.5,9.5u15,+1.5(-170)
H,TEX,8,-114,-131,-1.5(+148)
V,DET,10,9o20,9o25,-1.5(+144)
H,KAN,7,-108,-105,+1.5(-165)
V,HOU,16,-105,-116,-1.5(+140)
H,MIN,8,8.5o19,9o12,+1.5(-160)
V,SEA,6,11,11o25,+1.5(-151)
H,COL,5,-156,-147,-1.5(+131)
V,CIN,2,9,9.5,+1.5(-115)
H,TOR,17,-190,-210,-1.5(-105)
V,ATL,6,8o20,7.5,+1.5(-195)
H,LAA,3,-113,-126,-1.5(+164)
V,PHI,2,-111,8.5u15,+1.5(-205)
H,MIA,7,9u15,-119,-1.5(+172)
V,ARI,3,-107,8.5,+1.5(-190)
H,PIT,0,7.5o19,-121,-1.5(+163)
V,LOS,9,-121,-117,-1.5(+141)
H,STL,4,8.5u20,8o15,+1.5(-162)
V,MIL,4,9u15,9o20,+1.5(-175)
H,NYM,5,-116,-132,-1.5(+151)
V,CUB,2,-141,-146,-1.5(+110)
H,SDG,6,8u19,8.5,+1.5(-130)
V,WAS,6,8u20,7.5,+1.5(-195)
H,SFO,3,-116,-128,-1.5(+166)
V,OAK,4,8.5o19,9u15,+1.5(-145)
H,CLE,9,-168,-170,-1.5(+125)
V,NYY,8,-126,-168,-1.5(+100)
H,BAL,3,9u15,8.5u15,+1.5(-120)
V,TAM,5,-121,-107,-1.5(+144)
H,TEX,9,10,10,+1.5(-165)
V,BOS,13,-171,-170,-1.5(-105)
H,CWS,7,7.5o19,7o15,+1.5(-115)
V,DET,0,-150,-133,-1.5(+120)
H,KAN,1,9u15,9o15,+1.5(-140)
V,HOU,7,9u15,9,+1.5(-200)
H,MIN,2,-122,-107,-1.5(+170)
V,CIN,4,9o20,9.5o15,+1.5(-115)
H,TOR,6,-175,-205,-1.5(-105)
V,SEA,10,11u15,11,+1.5(-150)
H,COL,4,-124,-149,-1.5(+130)
V,ATL,3,8.5o20,8.5u20,+1.5(-195)
H,LAA,9,-119,-119,-1.5(+166)
V,ARI,6,9u20,9u20,+1.5(-215)
H,PIT,5,-115,-108,-1.5(+180)
V,CUB,1,-175,-210,-1.5(-135)
H,SDG,2,8.5u20,7.5o20,+1.5(+115)
V,PHI,2,8.5u20,7.5,+1.5(-210)
H,MIA,10,-124,-119,-1.5(+176)
V,MIL,7,7.5u20,7.5u20,+1.5(-125)
H,NYM,1,-180,-200,-1.5(+105)
V,LOS,1,8,8o15,+1.5(-185)
H,STL,2,-132,-132,-1.5(+160)
V,WAS,3,-176,-161,-1.5(-105)
H,SFO,1,7.5u25,7.5u25,+1.5(-115)
V,HOU,17,-125,-143,-1.5(+115)
H,MIN,6,9.5u20,10u20,+1.5(-135)
V,OAK,3,9u20,9,+1.5(-155)
H,CLE,1,-147,-156,-1.5(+135)
V,NYY,4,-112,9u25,+1.5(-204)
H,BAL,10,9u20,-111,-1.5(+171)
V,TAM,7,-141,-147,-1.5(+110)
H,TEX,5,9.5u15,9.5,+1.5(-130)
V,BOS,4,-155,-136,-1.5(+120)
H,CWS,1,9.5u20,9.5u20,+1.5(-141)
V,DET,6,9.5u20,9o20,+1.5(-200)
H,KAN,5,-126,-115,-1.5(+170)
V,CIN,4,10,9.5o21,+1.5(-190)
H,TOR,5,-145,-117,-1.5(+163)
V,ATL,1,8o20,7.5o15,+1.5(-200)
H,LAA,2,-127,-118,-1.5(+170)
V,COL,0,8u20,8u15,+1.5(-130)
H,SEA,5,-156,-183,-1.5(+110)
V,ARI,3,-126,-121,-1.5(+135)
H,MIA,2,8,8,+1.5(-155)
V,MIL,2,8.5u15,9u25,+1.5(-175)
H,NYM,1,-140,-140,-1.5(+151)
V,LOS,0,-111,-109,+1.5(-230)
H,STL,2,8.5u20,8u19,-1.5(+192)
V,OAK,0,8o15,8.5,+1.5(-115)
H,CLE,8,-223,-225,-1.5(-105)
V,BOS,5,-111,-123,-1.5(+114)
H,BAL,7,9u15,9u15,+1.5(-133)
V,NYY,12,9o20,8.5o20,+1.5(-160)
H,TOR,2,-136,-150,-1.5(+140)
V,MIN,4,9,8.5o15,+1.5(-210)
H,LAA,2,-119,-106,-1.5(+176)
V,COL,6,8.5,9o22,+1.5(-190)
H,SEA,3,-126,-126,-1.5(+163)
V,STL,2,8o15,9o20,+1.5(-130)
H,CUB,3,-141,-185,-1.5(+110)
V,ARI,5,9u20,8.5o15,+1.5(-205)
H,MIA,7,-112,-116,-1.5(+172)
V,SFO,10,-106,9o24,+1.5(-185)
H,PHI,0,8.5,-126,-1.5(+160)
V,PIT,12,8o20,8.5,+1.5(-215)
H,NYM,7,-113,-110,-1.5(+180)
V,ATL,2,9.5o15,9.5o20,+1.5(-190)
H,CIN,3,-110,-119,-1.5(+163)
V,LOS,2,-230,-205,-1.5(-130)
H,MIL,1,7.5u20,7.5,+1.5(+110)
V,COL,5,-132,-112,-1.5(+144)
H,SDG,8,7.5,7.5u15,+1.5(-165)
V,NYY,5,-126,-122,-1.5(+127)
H,TOR,7,9,9u20,+1.5(-147)
V,BOS,2,-131,-128,-1.5(+126)
H,BAL,3,9.5,9.5o15,+1.5(-146)
V,CWS,5,8.5,9.5u20,+1.5(-115)
H,DET,15,-170,-200,-1.5(-105)
V,HOU,7,-129,-121,-1.5(+135)
H,TEX,1,7.5o20,8.5o13,+1.5(-155)
V,CLE,0,8.5o15,-111,-1.5(+144)
H,KAN,4,-113,9o20,+1.5(-165)
V,MIN,11,8.5u15,8.5o15,+1.5(-190)
H,LAA,5,-146,-128,-1.5(+163)
V,TAM,4,-111,-118,-1.5(+139)
H,SEA,12,8.5u20,9u12,+1.5(-159)
V,WAS,13,-137,-144,-1.5(+114)
H,OAK,3,7.5o20,7.5,+1.5(-134)
V,ARI,0,8.5o15,8.5u12,+1.5(-175)
H,MIA,3,-119,-141,-1.5(+151)
V,STL,3,9u20,9u15,+1.5(-165)
H,CUB,5,-156,-149,-1.5(+144)
V,SFO,3,-150,-133,-1.5(+125)
H,PHI,5,8.5u20,8.5u20,+1.5(-145)
V,LOS,10,-149,-161,-1.5(-101)
H,MIL,8,8.5o17,9o16,+1.5(-119)
V,COL,10,-121,-108,-1.5(+148)
H,SDG,1,8o05,8u15,+1.5(-170)
V,ATL,6,9.5o05,10.5o11,+1.5(-125)
H,CIN,5,-151,-180,-1.5(+105)
V,PIT,2,9u20,9o15,+1.5(-170)
H,NYM,4,-146,-142,-1.5(+148)
V,NYY,7,9.5u15,9u15,+1.5(-155)
H,TOR,0,-127,-147,-1.5(+135)
V,HOU,6,-166,-176,-1.5(-115)
H,TEX,5,9,9.5u20,+1.5(-105)
V,CLE,5,-173,-187,-1.5(-118)
H,KAN,12,8.5o05,8.5o20,+1.5(-102)
V,CWS,1,10o05,10u11,+1.5(-170)
H,DET,10,-130,-132,-1.5(+148)
V,BOS,5,-121,-121,-1.5(+130)
H,BAL,2,9u17,8.5u13,+1.5(-150)
V,MIN,2,7.5u17,-106,-1.5(+144)
H,LAA,7,-114,8u20,+1.5(-165)
V,TAM,2,-112,9u17,+1.5(-202)
H,SEA,9,8.5u20,-108,-1.5(+171)
V,WAS,4,-120,9o24,+1.5(-210)
H,OAK,10,9u13,-116,-1.5(+176)
V,ATL,13,10u20,10o15,+1.5(-200)
H,CIN,8,-115,-112,-1.5(+170)
V,PIT,11,9u20,9.5u20,+1.5(-195)
H,NYM,1,-118,-121,-1.5(+166)
V,ARI,5,9o20,9u15,+1.5(-170)
H,MIA,6,-131,-140,-1.5(+148)
V,SFO,7,-114,-111,-1.5(+144)
H,PHI,9,9u15,9.5,+1.5(-165)
V,LOS,0,-145,-144,-1.5(+115)
H,MIL,3,9.5u20,9.5,+1.5(-135)
V,COL,3,-117,-140,-1.5(+110)
H,SDG,1,8.5u20,8.5u15,+1.5(-130)
V,STL,6,8.5o20,9u20,+1.5(-140)
H,CUB,7,-170,-175,-1.5(+120)
V,NYY,2,-105,8.5,+1.5(-220)
H,TOR,3,8.5u20,-108,-1.5(+184)
V,CWS,4,9o15,10,+1.5(+105)
H,DET,7,-188,-260,-1.5(-125)
V,BOS,7,-176,-188,-1.5(-119)
H,BAL,3,8.5u20,9,+1.5(-101)
V,CLE,8,-114,-140,-1.5(+115)
H,KAN,0,9,9u20,+1.5(-135)
V,HOU,7,-140,-145,-1.5(+110)
H,TEX,2,9.5o20,10.5u15,+1.5(-130)
V,MIN,3,-112,-134,-1.5(+115)
H,LAA,2,8.5u15,8o20,+1.5(-135)
V,TAM,1,8.5u20,8.5o15,+1.5(-185)
H,SEA,7,-124,-131,-1.5(+160)
V,WAS,11,-114,-109,+1.5(-220)
H,OAK,10,8.5u15,9.5u20,-1.5(+184)
V,STL,2,-131,-160,-1.5(-105)
H,CIN,4,9u20,9.5u15,+1.5(-115)
V,PHI,11,9.5o14,9.5,+1.5(-180)
H,ATL,4,-131,-133,-1.5(+155)
V,SFO,7,-105,-132,-1.5(+120)
H,MIL,2,8.5u15,8,+1.5(-140)
V,MIA,1,7.5u20,8,+1.5(-200)
H,CUB,3,-126,-116,-1.5(+170)
V,WAS,4,8.5u20,8o15,+1.5(-180)
H,LOS,2,-131,-142,-1.5(+155)
V,HOU,7,-136,-129,-1.5(+120)
H,KAN,3,9o15,10u15,+1.5(-140)
V,TOR,3,8u20,-107,+1.5(-220)
H,OAK,5,-114,8o20,-1.5(+184)
V,STL,1,-111,-135,-1.5(+120)
H,CIN,13,9u20,9.5,+1.5(-140)
V,PHI,3,8.5,-106,-1.5(+140)
H,ATL,1,-129,8.5o20,+1.5(-160)
V,SFO,2,9o20,9u15,+1.5(-200)
H,MIL,5,-140,-113,-1.5(+170)
V,MIA,2,7.5u15,7.5u20,+1.5(-120)
H,CUB,10,-185,-205,-1.5(+100)
V,SDG,2,8.5o20,9u20,+1.5(-155)
H,ARI,10,-171,-154,-1.5(+135)
V,WAS,2,-115,-109,-1.5(+148)
H,LOS,1,7.5o20,7u20,+1.5(-170)
V,BOS,5,9,8.5u15,+1.5(-190)
H,NYY,4,-115,-124,-1.5(+163)
V,CWS,4,7.5u37,7.5u25,+1.5(-150)
H,TAM,2,-160,-172,-1.5(+130)
V,LAA,5,9o20,9.5,+1.5(-155)
H,DET,3,-155,-144,-1.5(+135)
V,HOU,7,-145,-121,-1.5(+125)
H,KAN,9,10u20,9.5u20,+1.5(-145)
V,TOR,1,-147,-127,-1.5(+135)
H,OAK,4,8,8.5,+1.5(-155)
V,MIN,3,8o20,9u20,+1.5(-120)
H,SEA,12,-200,-193,-1.5(+100)
V,PIT,5,9,9o25,+1.5(-180)
H,BAL,6,-135,-118,-1.5(+155)
V,NYM,8,-136,-136,-1.5(+115)
H,TEX,10,9o20,9.5o25,+1.5(-135)
